SolidityFile,GasCost,ACI,PM,EF,AZ,LI,IFF,UMA,SB,RLV,GV,NLF,NU,IP,NM,MA,EC,BV,NE,DF
0x6918bf274c2417b866a87c7659dfa91acebd51f4_SimpleTest.sol,0.00390562,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.142857143
0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_SimpleWallet.sol,0.00643968,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,0,0,0.222222222
0x34eece83faece6b00ec3f0082af17fb3a0f38b64_Simply.sol,0.00408982,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.066666667
0xA15B24B7B883aAc6bC6582b0057C09d62A7A1B2c_Simply10.sol,0.00410462,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.066666667
0xc22a3bda66578d5d6359b249cb106c39fb040ad9_Simply13.sol,0.0041059,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.066666667
0xbd94be84aa04738ed6a8971082cf0dd46be5f7b1_Simply33.sol,0.0041059,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.066666667
0x92e63be3a88df80f64ba4f829dd7ddf97e8b750b_Simpson.sol,0.0060787,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.214285714
0x582Ff9d66130ABEB8561394F8412631cb7B6095D_Simt.sol,0.02035554,0,0,0,0,0,0,0,0,0.8,7,0,0.1,5,0.428571429,0,0.428571429,0,2,0.108695652
0xf4cc5058f6eda259230438abd417d4afc39335d2_SingleSourceAuthority.sol,0.01315062,0,6,0,0,0,0,0,0,0.333333333,2,0,0,0,0.5,0,0,0.375,0,0.090909091
0x4577aacd7be34c395a1c3f0e4984fee231899e30_Sinocbot.sol,0.00505368,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1
0x0353813310f99e7f26cbee085917d0de5964d386_SIPToken.sol,0.02312196,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25_SirinSmartToken.sol,0.02800856,1,47,6,6,0,0.131147541,0,0,0.459016393,36,2,0.065420561,37,0.166666667,0.857142857,0.133757962,1,21,3
0xbee097cc2885a36318cfd0cf3d6cbd4c06a3f79d_SiriusLendingNetwork.sol,0.03033668,0,8,0,0,0,0.111111111,0,2,0.555555556,8,0,0.1875,5,0.375,0,0.352941176,2.5,2,0.136363636
0x50cd42ceeedff46185ddad4989fa1ca113c9bb8d_SiuToken.sol,0.02587902,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.15
0xc72684c0495da31a24f83197245cd7aa78f816d2_SlavenSS.sol,0.00828834,0,3,2,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0.172413793
0xe1e06b776abdb08dcb3c4cca7991e93853a44148_SliceSmart.sol,0.02347668,0,3,1,0,0,0.571428571,0,0,0.785714286,15,0,0.727272727,6,0.133333333,0,0.129032258,0.0625,3,0.147368421
0x51d0cfa6fc1be1df18cd4ea38c6e45751908c356_SLoader.sol,0.01076504,0,3,0,0,0,0,0,1,0.666666667,1,0,0,0,1,0,0,0,0,0.2
0x4beea326249b0d9866c3d4d6559bcad2cd979372_SLPC_ERC20Token.sol,0.04161852,0,14,0,1,0,0.222222222,0,1,0.5,19,0,0.096774194,7,0.157894737,0,0.172413793,1.375,3,0.141732283
0xe9f3cb0229eb8d0aaf03ec84883950134ed20ddc_SLT.sol,0.0259542,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x1379005ea7a1d4a6b85babecf64cb085c973583a_SmartDepositoryContract.sol,0.00490578,0,0,1,0,0,0,0,0,0,3,0,0,0,0.666666667,0,0,0,0,0.066666667
0xc05fec9c7e5522c26d6084b38bce1bcb60b71efd_Smartest.sol,0.0036687,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.111111111
0xd089e34694eb023d25aadd3dc8c18337534a10c0_SmartEtherMining.sol,0.02069862,0,10,0,0,0,0.25,0,0,0.6875,5,0,0,0,0.6,0,0.206896552,0,0,0.761904762
0xc9ef94f7b7dd045cce2b0cab7ac3075d6b49f4b3_SmartGrowup.sol,0.03941852,13,6,0,1,0,0,0,1,0.333333333,10,3,0,10,0.1,0.166666667,0.3,0.055555556,3,0.060402685
0x1b084c5f157f6a9bf5ae67d86d962a4b152d356e_SmartHash.sol,0.01518112,0,4,1,2,0,0.4,0,0,0.9,8,0,0,0,0.5,0,0.045454545,0,0,0.227272727
0x9D0A108fbb9B311e9976bC071D4469123659562F_SmartLoanToken.sol,0.02801112,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.115789474
0x6d1a24511e532f45d056bc5e2c341513c268191e_SmartPromise.sol,0.00472982,0,0,1,0,0,0,0,0,0,3,0,0,0,0.666666667,0,0,0,0,0.0625
0x235574910b3c91bb85ac6cab454545749b72e71a_SmartPromiseSEVEN.sol,0.00472982,0,0,1,0,0,0,0,0,0,3,0,0,0,0.666666667,0,0,0,0,0.071428571
0xdba0521fba14c9601812a5e58173dda953257787_SMINT.sol,0.0382185,0,4,4,1,0,0.2,0,0,0.3,13,0,0,8,0.538461538,0,0,0.3,4,0.081967213
0x5e2d7e733689a018410be187c7004a4e9937b01b_SmzTradingContract.sol,0.01874598,2,3,4,3,0,0,0,0,0,9,2,0,0,0.222222222,0.5,0,1.5,0,0.107692308
0xa78b54123b7fd920cba3b95427b3515c94461099_SnailFarm2.sol,0.0782985,0,22,0,2,0,0.137931034,0,0,0.517241379,34,0,0.242990654,32,0.205882353,0,0.113043478,0.08,11,2
0x01dd8186B8f38DFA01eA2c044355EA95206a4481_Snake.sol,0.0116717,0,1,2,0,0,0.25,0,0,0.25,5,0,0,3,0.6,0,0.25,0,1,0.114285714
0xe6074bf0124c4f67cfa10a5efdfd16bd0541537a_SnakeFarmer.sol,0.0326539,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,1
0x00409ccacd67ab9e476b7f386eb67bf40ccbbcba_Snickers.sol,0.00727644,0,0,1,0,0,0,0,0,0,4,0,0.142857143,4,0.5,0,0,0,2,0.04
0x5e6c3565c2a7b048f22e62e41fc829811d8de2ba_SnooKarma.sol,0.04019,0,12,0,1,0,0.076923077,0,3,0.384615385,10,0,0,9,0.4,0,0,0.75,3,0.122641509
0x89b5eaec2702ab0ff33ca397b3e66c7d925d5144_Soccer.sol,0.06341282,5,24,0,2,0,0.111111111,0.142857143,0,0.583333333,16,2,0.117647059,12,0.1875,0.214285714,0.182795699,0.153846154,4,0
0x0022ee765799c1f836a36612b8c62be098fd0bbb_SOCGEN_301201.sol,0.01842176,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x8d1db899bc4fd8405ca73c4557908915b4c1a663_SOFI.sol,0.02597148,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xf8f9987a95921766688e5434d79dc9354daaa996_SolidCoinV0.sol,0.00838886,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0xdcf533abdbae655e8fd438a9435733dbd9068b89_SolidusToken.sol,0.02820766,0,0,0,3,0,0,0,0,0.714285714,8,0,0.05,6,0.375,0,0,6,2,0.17721519
0xd8b315cb3f8489c9f158d66bf61b1cb4a261b759_SOLOBOT.sol,0.02082116,0,5,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,5,0.5,0,0.363636364,1.5,2,0.155555556
0x067d488a1fc741cf3c928b17aa6f23a939e96c4c_SOUTH_KOREA_WINS.sol,0.01842696,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x8F4D305a521A45B72B44CF96740F87a634E85143_SpaceWar.sol,0.1020281,49,17,10,12,0,0.117647059,0,0,0.5,28,15,0.186046512,0,0.178571429,0.277777778,0,0.028985507,0,0.067193676
0x12bfe10a68950b728f1847e7e776becbe175670c_SpareCurrencyToken.sol,0.01721922,0,0,0,0,0,0,0,0,0.833333333,6,0,0.090909091,6,0.5,0,0,0,2,0.113207547
0xe75203b04fd5b1825271da880f272db3e52f662b_SPARKToken.sol,0.01852438,0,13,0,1,0,0.235294118,0,0,0.941176471,6,0,0.027777778,12,0.5,0,0.307692308,2,4,0.386363636
0x4cb697dab84df0192b6693a2efad75b1c9a3fdc9_SpermLab.sol,0.02826418,0,15,0,1,0,0.2,0,0,0.7,11,0,0,0,0.363636364,0,0.28125,0.1,0,1
0x87e44796ce77e972149852cda66cfd1c403d5ec3_SpermLabs.sol,0.03265926,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,1
0xc6f01013bb252bea52646ef91d5a662515684701_SpermLabsReborn.sol,0.03341592,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,7
0xdc9f9a21219bdd887dc4ae923d2c293a1fe4b2bc_Spineth.sol,0.04189674,6,12,0,5,0,0,0,0,0.266666667,12,2,0.971014493,3,0.333333333,0.363636364,0.166666667,0.09375,1,0.055970149
0x2307cdd65605e5030928d2014ae6abda2a2a0aa8_Splitter.sol,0.00726112,2,0,0,2,0,0.166666667,0,0,0.166666667,4,1,0,0,0.5,0.666666667,0,0.285714286,0,0.146341463
0x37304b0ab297f13f5520c523102797121182fb5b_SportCrypt.sol,0.06063544,30,1,18,4,0,0,1,0,0.647058824,6,2,0,28,0.833333333,0.3125,0.362637363,0.126984127,8,0.089709763
0x6805661283c64a79323d187f9d6b2ca4dae59fd0_SPRING_BOARD_1_ETH.sol,0.00304244,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.136363636
0xD72741837691CbB30D0eF44414287f7b50054B19_SQT.sol,0.0202704,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0x0057826d01b84775dbc9b3a5ba1152b095988481_SquirrelFarmer.sol,0.03265926,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,1
0xde6c1dd8404827149f6edc09e50476aa0cd7b4ab_SRX.sol,0.0259718,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xb95feead4a52137202456dc6a304f617e52bfc63_st4ck.sol,0.01495702,0,6,0,1,0,0,0,0,0.5,4,0,0,0,0.25,0.333333333,0.333333333,0,0,0.139534884
0x4480451c0aad4b97e837465d3ea618f976970df0_StarEth.sol,0.01086686,0,0,1,0,0,0,0,0,0.5,6,0,0.333333333,0,0.333333333,0,0,0,0,0.048780488
0xbbc5cbf30374f106284f990011be86ce9134f9c0_StarFishCoin.sol,0.01857338,0,0,0,0,0,0,0,0,0.75,7,0,0.125,3,0.428571429,0,0.4,0,1,0.108108108
0x37cd86aeb760322a47ee3fb7e27aa6823dc5d973_StarOfDavid.sol,0.02603762,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.147540984
0xE42D2F77E5c1A84811E08CbE63Dc925c5790EA71_Steganograph.sol,0.02950234,0,7,0,0,0,0,0,0,1,8,0,0.083333333,9,0.375,0,0,0,5,0.090909091
0xb24d62b2a2cb42f3c459b6f45556cd9205fb1815_STEP.sol,0.02587134,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x25f1638577b69186c1d7a2e6bb297a82cdc602f2_StinkyLinky.sol,0.03501208,4,2,1,2,0,0.444444444,1,0,0.666666667,2,2,0.192307692,0,0,0,0.181818182,0,0,0.230769231
0x00539863217abd04b374a422c855e4c71ed1019a_Storage.sol,0.01469168,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0.25,0,0,0.15625
0x2a7ff7db15f50d20fd9f102a0bf0c6917986c761_Store4Less.sol,0.01064982,0,0,2,0,0,0.5,0,0,0.5,1,0,0,0,2,0,0.5,0,0,0.086956522
0xd5a8f60e710187ba95b95a1bc359423bd0403d41_StoreValue.sol,0.00826344,0,2,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0.133333333
0x6ba12c060841B25c844567a4d5E0E8B425bE13f6_Story.sol,0.03707762,0,4,0,2,0,0,0,0,0.25,7,0,0,2,0.142857143,0.25,0.066666667,0,1,0.081632653
0x9ba742f3a158ec4f7b317270037716cc84aafec1_StoxVotingLog.sol,0.00246938,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0.125
0xa42004629c80aa5f56186379c1185fbec0f65bf7_STRANGE.sol,0.0240135,0,8,0,2,0,0.181818182,0,0,0.636363636,7,2,0.16,10,0.428571429,0.428571429,0,1,3,0.171875
0xe6b46cb05644e930862b8d4ed86260522a4ce3b9_Street.sol,0.03089548,0,12,0,0,0,0,0,0,0.833333333,8,0,0.736842105,9,0.375,0,0.25,3,3,0.146341463
0x18420e17f0ee1b32d1174f673c7eaa946a180b63_StrongHold.sol,0.05287224,5,23,0,2,0,0.258064516,0,2,0.64516129,22,1,0.09,15,0.272727273,0,0.283783784,0.12,5,0
0x4b77bde81ceaf137d883e43aa27cf767cd2f8141_StrongKek.sol,0.05840934,5,25,0,2,0,0.242424242,0,2,0.666666667,25,1,0.087378641,15,0.32,0.888888889,0.28,0.14,5,0
0x1a8ad0f390d933038a9daa21c906ccd63420b3e4_Studx.sol,0.025959,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x82a79ed5ab6f96047995579fab331a415727fccb_SubPrimeCrypto.sol,0.0914225,0,33,0,0,0,0.266666667,0,0,0.377777778,19,1,0,9,0.315789474,0.428571429,0.525641026,0.107142857,5,0.115384615
0x484637c005c96e9308525c2019430f6846157157_Subscribers.sol,0.0161818,0,3,5,0,0,0,0,0,0.125,4,0,0.285714286,3,0.25,0,0.25,0,1,0.153846154
0x21aec0a028d7adec228595b24439c7eb969edd5f_Sudokoin.sol,0.06700572,5,0,0,3,0,0,0,0,1,8,1,0,11,0.5,0.571428571,0.753846154,2,4,0.072115385
0xe7850f1a4d21bbd2f819374457c83a6ff84e70d3_SuicideSender.sol,0.00229774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0x38bb80cE6543DeCF2c123F30117BE3D75dc32297_SuperCardToken.sol,0.03661512,5,17,0,0,0,0.32,0,0,0.8,16,1,0.070707071,19,0.1875,0,0.285714286,0.041666667,5,1
0xdf203118a954c918b967a94e51f3570a2faba4ac_SuperCountriesEth.sol,0.09533868,12,30,2,8,0,0.270833333,1,0,0.541666667,26,4,0.005128205,63,0.576923077,0.714285714,0,0.089285714,16,0.114558473
0x22a0a8ebe16cdec6edcc7e55f1787e7aee99fb85_SuperTrust.sol,0.07220524,0,12,2,3,0,0,0,0,0,17,0,0,0,0.235294118,0.8,0,0.117647059,16,0.099547511
0xe123d4103e14edd84bfc2158f8d55c1c43f9efc3_SusanTokenERC20.sol,0.02503036,0,7,0,0,0,0.125,0,0,0.5,6,0,0.2,5,0.5,0,0.4375,4,2,0.131147541
0xd78d4beabfd3054390d10aeb4258dc2d867f5e17_SVDelegation.sol,0.02294274,0,6,0,1,0,0.25,0,0,0.625,5,0,0,5,0.8,0,0.9,0,2,0.166666667
0x0e786d42fd70e4a51ab5f80aa5da19e74337e7f2_Swap.sol,0.0181509,18,10,0,1,0,0.545454545,0,0.263157895,0.681818182,5,1,0.12,2,0.4,0,0.083333333,0.357142857,1,0
0x1c3f48ae556893ef033e37d673f7a218454692fa_SWEDEN_WINS.sol,0.01842056,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xc25e76101bac0181dfa9e767eb579723217d29b0_SwingerToken.sol,0.0242535,0,6,0,0,0,0.454545455,0,0,0.727272727,6,0,0.068965517,5,0.5,0,0.217391304,1,2,0.234042553
0x8dcc1afd803312c2eaae032a2e4fe1d4072c0ec2_SwingerTokenSPICO.sol,0.01751348,0,10,0,0,0,0.090909091,0,0,0.181818182,6,0,0.153846154,3,0,0,0,1,1,0.211538462
0x118b700d53e0ec8ece768aa178cc82da0eda3c7f_SWITZERLAND_WINS.sol,0.01842696,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xbf53CAfd4BC4B559ea5F89cbbF86eb72C7ddA3ae_SwordMaster.sol,0.029546,0,15,0,1,0,0.2,0,0,0.7,13,0,0,0,0.307692308,0,0.257142857,0.090909091,0,0.909090909
0x7b9c946dE2f5daE10b82D950AC20DFc1692a1E6a_T_Token_11.sol,0.0324652,0,9,0,0,0,0.307692308,0,0,0.692307692,15,0,0,8,0.2,0,0.166666667,1.25,3,0.144444444
0xd0ecba75e5ef3e08950a4f6608565147ca872ff1_T_TOTAL.sol,0.00372798,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.222222222
0xfaca127512d0f05371eebc91ceee771f702c3549_TableDeRapprochement_322.sol,0.0036042,0,3,0,0,0,0,0,0,0.333333333,2,0,0,0,0,0,0,0,0,0.176470588
0x7063bef3847f36c0324ffb7b7cf75303bb04f756_TACOS.sol,0.05473244,5,23,0,1,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.28,0.12,5,2
0x72b2670e55139934d6445348dc6eab4089b12576_TakeoutController.sol,0.01775806,0,1,12,0,0,0,0,0,0.307692308,3,0,0,0,0,0,0.153846154,0.5,0,0.30952381
0x26d781bace3a5da52aad1f94bc14692bfc136718_Tardis.sol,0.02907028,0,15,0,1,0,0.2,0,0,0.7,11,0,0,0,0.363636364,0,0.272727273,0.1,0,0.909090909
0x772d3e56b3d3b4a0401ed4bf1ad4e8754d18bfa3_TaskCoin.sol,0.0192771,0,5,0,0,0,0.166666667,0,2,0.333333333,6,0,0.230769231,6,0.5,0,0.272727273,2,2,0.166666667
0x969501b6b9683808bf3d2a4b629787cd7fdec673_TAToken.sol,0.03003662,0,8,0,0,0,0.090909091,0,1,0.545454545,7,0,0.222222222,5,0.428571429,0,0.333333333,3,2,0.142857143
0x2fdc9fabfddded88bb00f9c9c220b247d18b641c_TaxManFarmer.sol,0.02468492,0,2,2,2,0,0.5,0,0,0.625,5,1,0.052631579,0,0.2,0,0,0.5,0,0.363636364
0x12db622c98d75f6f19493d9acbc7479fe382ec44_TBECrowdsale.sol,0.02749958,0,15,1,0,0,0.2,0,0,0.2,15,0,0.03125,3,0.466666667,0,0,1.25,1,0.243902439
0x647972c6a5bd977db85dc364d18cc05d3db70378_TBEToken.sol,0.02312452,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x008d3c9e91f8abff45f39eb71b316a0606c6d378_TCN.sol,0.0259646,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xf7f6177494b68cd9a777316cfc878f83a80ecfb4_TCNCrowdsale.sol,0.01838034,0,9,1,0,0,0,0,0,0,6,0,0.2,3,0,0,0,1,1,0.188679245
0x64f4ab7fd6fdd98783768c36fd01a13c8a60f045_TCNToken.sol,0.02312452,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0xfD4e7B9F4F97330356F7d1b5DDB9843F2C3e9d87_TCOMDividend.sol,0.02291634,0,5,0,1,0,0.166666667,0,0,0.5,9,0,0.066666667,6,0.555555556,0,0,1.5,2,0.096774194
0x877e5dCd61E8F2Ee72F268012484Fe92CA1ffF31_TeamAdmin.sol,0.05166384,1,9,13,1,0,0.178571429,0,0,0.678571429,7,1,0,0,0.571428571,0,0.138888889,0.631578947,0,0.341463415
0x5073fa31039f19557e085e86fa80cdf40ec7593a_TeamAnonymous.sol,0.05026312,1,8,7,1,0,0.238095238,0,0,0.666666667,7,1,0,0,0.571428571,0,0.151515152,0.35,0,0.256097561
0x44852faefcb42e392f2c55c6df53a50a732df298_TeambrellaWallet.sol,0.0425873,18,2,7,7,0,0.055555556,0,0,0.444444444,5,8,0.970588235,0,0,0,0.263157895,0.36,0,0.086956522
0x67ed24a0db2ae01c4841cd8aef1da519b588e2b2_TeamEth.sol,0.02601282,0,7,0,0,0,0.363636364,0,0,0.454545455,19,0,0.310344828,4,0,0,0,0,2,0.161764706
0x0d5c01a161a12901c214d2985ac1f6d7fa4644d6_TeamJust.sol,0.05646784,1,9,13,1,0,0.178571429,0,0,0.678571429,7,1,0,0,0.571428571,0,0.125,0.52173913,0,0.341463415
0x364b22cf5dc5b2171c379fec513851bb263c1c6c_TeamManager.sol,0.05645248,1,9,13,1,0,0.178571429,0,0,0.678571429,7,1,0,0,0.571428571,0,0.125,0.52173913,0,0.411764706
0x01ceb9dddea083d647fa7b09942474dece629c7e_TeamPerfitForwarder.sol,0.01167598,0,4,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0.129032258
0x5870a119fccc91a46426ed1d4f12f8384f372e93_TEG.sol,0.02027696,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0x59f8c9f1290b4ec0d8d017895066f2bda94cd1a2_TEHRAN_Portfolio_I_883.sol,0.01843976,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x0868ce9bb32f4abedc83190ba5960a2863dc8646_TEHRAN_Portfolio_Ib_883.sol,0.01844104,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x2a0937dedadf8fe3f16a779c56524739ef77f149_TEL_AVIV_Portfolio_I_883.sol,0.0184436,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xec616fe10987d725352a2f50e0b0dea467cec6fc_TEL_AVIV_Portfolio_Ib_883.sol,0.01844488,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x54c5a50f090E1f4c2cB732C35a52c8FCcB213E70_TelegramOnlineNetworkToken.sol,0.0259109,0,4,6,0,0,0,0,0,0.5,12,0,0.058823529,11,0.25,0,0,2,4,0.112359551
0x72088c9767f55504157159fab3fa1de8d79bbe3e_TemporaryPyramid.sol,0.02821858,8,15,0,1,0,0.4,0,0,0.6,28,2,0.191489362,0,0.071428571,0,0,0,0,0.117370892
0xa0785242f6509329c983b1c80fb5f5c22ebfb6eb_TenthosToken.sol,0.01080018,0,2,0,0,0,0.333333333,0,0,0,5,0,0.428571429,3,0.2,0,0.333333333,0,1,0.125
0x7247b71a45edf032249d3551cca16ff7c15629db_TenYearBet.sol,0.00634454,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.125
0xcb156d1458aaeb64a8bcb7f843c701d03c68baf3_Terrus.sol,0.03441536,2,16,0,2,0,0,0,0,0.9375,4,1,0,13,1.5,0,0.171428571,0.407407407,3,0.096385542
0xf69a313143308cb674afe2c073b53b15853633c9_testabi.sol,0.00231406,0,2,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0.222222222
0x13f80909e2f7913112e5a16f57cf274a8b33fa05_TestCoin.sol,0.01097984,0,19,0,0,0,0,0,2,0.631578947,9,0,0.15,6,0.333333333,0,0.181818182,10,2,0.243589744
0x03ab37e5754f55c965101ba1623b3bc91e819b28_TestContract.sol,0.00262316,0,2,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0.222222222
0x30d3a214d9f1f39a3c03de63d6df6f021fcdc674_TestCrowdsaleCryptoMind.sol,0.0168109,0,0,0,2,0,0,0,0,0,11,0,0.909090909,3,0.090909091,0,0,1.5,1,0.084745763
0x78f96b2d5f717fa9ad416957b79d825cc4cce69d_TestDateTime.sol,0.03814942,0,38,0,0,0,0.506493506,0,0,0.987012987,12,0,0,0,0,0,0.443298969,0.210526316,0,0.77
0x589d5be703c93fede7de18c24f6e82f0a6e18005_Teste.sol,0.00424592,0,6,0,0,0,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0.222222222
0xf30726eb4f2d187275bc645e262221506d13b3d2_testeot.sol,0.03083008,0,0,0,2,0,0,0,0,0.5,13,0,0.111111111,6,0.230769231,0,0,3,2,0.135135135
0xbae339b730cb3a58eff2f2f2fa4af579332c3e1c_TestingR.sol,0.00594478,0,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.11627907
0x04562d368e202f7e9470f3e238e92c2582c8dcec_TestMining.sol,0.02064198,0,10,0,0,0,0.25,0,0,0.6875,5,0,0,0,0.6,0,0.206896552,0,0,0.888888889
0xeed30721320b6372128e47dc48122fc2c65c1baa_TestPausedToken.sol,0.0235025,0,7,0,0,0,0,0,0,0.714285714,8,0,0.090909091,6,0.375,0,0.333333333,0,2,0.111111111
0xaf531dc0b3b1151af48f3d638eeb6fe6acdfd59f_TestR.sol,0.0059555,0,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.11627907
0x8f098c013158f9151a21e06a958cdd8756752696_TestSale.sol,0.00667692,0,3,1,0,0,0,0,0,0,3,0,0,0,0.333333333,0,0.25,0,0,0.153846154
0x0d53f391d949405350ede7a66c4dd8c034e6c747_TestTest.sol,0.02822114,5,22,0,1,0,0.266666667,0,0,0.666666667,20,1,0.06185567,15,0.3,0,0.283783784,0.1,5,2.5
0xc7b4cab2a65d1d70d3e418aa18c3cc2da4215ef6_ThanahCoin.sol,0.01365522,0,0,0,0,0,0.25,0,0,0,8,0,0.727272727,3,0.125,0,0.6,0,1,0.1
0x64bf40a1265d7d39d2a025b04a8d7396efc3263a_THATCoin.sol,0.01834792,0,3,0,0,0,0,0,0,1,6,0,0.1,6,0.5,0,0,0,2,0.066666667
0xA0F9e5283Fbf6D735E1E3a0F724EA6ccCc13c27a_THE_GAME.sol,0.00987134,0,4,1,0,0,0,0,2.5,0,3,0,0,0,0,0,0,0,0,0.119047619
0x8bce9d720745b93c58c505fc0d842a7d9cd59697_the_gift.sol,0.00634812,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0x04983b42ea545fc66294f5ab917c55345159b4a8_TheBittrip.sol,0.02355348,0,7,1,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.214285714,2.5,2,0.140625
0xb2dc7fb6f9ce38ccce3c75574639088542cdb66f_theCyberClubhouse.sol,0.00342052,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1
0xc6af0481f8bd1b64e8e3551e6b1eb1503dc33b54_TheDevilsToken.sol,0.022608,0,15,0,1,0,0.210526316,0,0,0.842105263,9,0,0.634146341,12,0.333333333,0,0.25,1,4,0.292307692
0xf0068C4b8ea178CaaC88B70136BEe03b7953E479_TheDivine.sol,0.00587194,1,2,0,1,0,0,0,0,0.5,2,1,0,3,0.5,0,0,0,1,0.1
0x37ac462082eae78ad2e3d7fdde5f4f9b8add28b2_TheEmperorsCoin.sol,0.03011692,0,12,0,0,0,0.076923077,0,0,0.846153846,6,0,0.1,8,0.5,0,0,2.5,3,0.160493827
0x19226ae123349c30df4b84d69531668cdb1050e6_TheEternal.sol,0.03180374,3,3,1,0,0,0.111111111,0,0,0.555555556,19,1,0.979591837,14,0.052631579,0.5,0.142857143,0.071428571,5,0.050561798
